name,date,m,y,value
Calgary,2018-02,2,2018,20.87
Calgary,2018-03,3,2018,26.66
Calgary,2018-04,4,2018,23.57
Calgary,2018-05,5,2018,30.7
Calgary,2018-06,6,2018,73.99
Calgary,2018-07,7,2018,33.54
Calgary,2018-08,8,2018,35.44
Calgary,2018-09,9,2018,32.54
Calgary,2018-10,10,2018,34.42
Calgary,2018-11,11,2018,18.14
Calgary,2018-12,12,2018,8.32
Calgary,2019-01,1,2019,5.76
Calgary,2019-02,2,2019,17.15
Calgary,2019-03,3,2019,4.92
Calgary,2019-04,4,2019,15.18
Calgary,2019-05,5,2019,41.01
Calgary,2019-06,6,2019,116.43
Calgary,2019-07,7,2019,71.14
Calgary,2019-08,8,2019,55.29
Calgary,2019-09,9,2019,58.72
Calgary,2019-10,10,2019,6.57
Calgary,2019-11,11,2019,32.98
Calgary,2019-12,12,2019,13.43
Calgary,2020-01,1,2020,3.33
Calgary,2020-02,2,2020,17.52
Calgary,2020-03,3,2020,15.77
Calgary,2020-04,4,2020,19.15
Calgary,2020-05,5,2020,92.55
Calgary,2020-06,6,2020,141.9
Calgary,2020-07,7,2020,59.77
Calgary,2020-08,8,2020,11.08
Calgary,2020-09,9,2020,18.71
Calgary,2020-10,10,2020,23.34
Calgary,2020-11,11,2020,10.6
Calgary,2020-12,12,2020,27.35
Calgary,2021-01,1,2021,1.05
Calgary,2021-02,2,2021,16.26
Calgary,2021-03,3,2021,6.95
Calgary,2021-04,4,2021,13.18
Calgary,2021-05,5,2021,42.81
Calgary,2021-06,6,2021,32.13
Calgary,2021-07,7,2021,55.55
Calgary,2021-08,8,2021,67.72
Calgary,2021-09,9,2021,12.47
Calgary,2021-10,10,2021,32.36
Calgary,2021-11,11,2021,5.76
Calgary,2021-12,12,2021,15.21
Calgary,2022-01,1,2022,2.55
Calgary,2022-02,2,2022,14.27
Calgary,2022-03,3,2022,6.43
Calgary,2022-04,4,2022,18.92
Calgary,2022-05,5,2022,18.86
Calgary,2022-06,6,2022,141.01
Calgary,2022-07,7,2022,46.63
Calgary,2022-08,8,2022,36.22
Calgary,2022-09,9,2022,12.75
Calgary,2022-10,10,2022,24.03
Calgary,2022-11,11,2022,19.48
Calgary,2022-12,12,2022,9.04
Calgary,2023-01,1,2023,10.64
Calgary,2023-02,2,2023,16.81
Calgary,2023-03,3,2023,7.96
Calgary,2023-04,4,2023,5.91
Calgary,2023-05,5,2023,22.03
Calgary,2023-06,6,2023,67.65
Calgary,2023-07,7,2023,54.8
Calgary,2023-08,8,2023,42.22
Calgary,2023-09,9,2023,19.42
Calgary,2023-10,10,2023,31.36
Calgary,2023-11,11,2023,5.9
Calgary,2023-12,12,2023,13.66
Calgary,2024-01,1,2024,13.96
Calgary,2024-02,2,2024,14.83
Calgary,2024-03,3,2024,27.83
Calgary,2024-04,4,2024,43.69
Calgary,2024-05,5,2024,53.12
Calgary,2024-06,6,2024,74.75
Camrose County,2012-01,1,2012,3.98
Camrose County,2012-02,2,2012,6.79
Camrose County,2012-03,3,2012,14.15
Camrose County,2012-04,4,2012,33.85
Camrose County,2012-05,5,2012,43.86
Camrose County,2012-06,6,2012,56.87
Camrose County,2012-07,7,2012,96.03
Camrose County,2012-08,8,2012,61.84
Camrose County,2012-09,9,2012,13.82
Camrose County,2012-10,10,2012,18
Camrose County,2012-11,11,2012,17.02
Camrose County,2012-12,12,2012,20.21
Camrose County,2013-01,1,2013,11.95
Camrose County,2013-02,2,2013,4.81
Camrose County,2013-03,3,2013,13.45
Camrose County,2013-04,4,2013,20.2
Camrose County,2013-05,5,2013,35.35
Camrose County,2013-06,6,2013,81.92
Camrose County,2013-07,7,2013,60.81
Camrose County,2013-08,8,2013,47.92
Camrose County,2013-09,9,2013,8.64
Camrose County,2013-10,10,2013,6.55
Camrose County,2013-11,11,2013,20.65
Camrose County,2013-12,12,2013,15.47
Camrose County,2014-01,1,2014,8.98
Camrose County,2014-02,2,2014,5.68
Camrose County,2014-03,3,2014,10.44
Camrose County,2014-04,4,2014,21.92
Camrose County,2014-05,5,2014,29.9
Camrose County,2014-06,6,2014,75.53
Camrose County,2014-07,7,2014,87.84
Camrose County,2014-08,8,2014,46.74
Camrose County,2014-09,9,2014,41.14
Camrose County,2014-10,10,2014,9.42
Camrose County,2014-11,11,2014,20.99
Camrose County,2014-12,12,2014,3.73
Camrose County,2015-01,1,2015,12.94
Camrose County,2015-02,2,2015,15.55
Camrose County,2015-03,3,2015,17.41
Camrose County,2015-04,4,2015,13.33
Camrose County,2015-05,5,2015,15.67
Camrose County,2015-06,6,2015,40.19
Camrose County,2015-07,7,2015,88.78
Camrose County,2015-08,8,2015,46.96
Camrose County,2015-09,9,2015,68.61
Camrose County,2015-10,10,2015,7.75
Camrose County,2015-11,11,2015,7.19
Camrose County,2015-12,12,2015,5.79
Camrose County,2016-01,1,2016,7.47
Camrose County,2016-02,2,2016,5.33
Camrose County,2016-03,3,2016,13.25
Camrose County,2016-04,4,2016,11.67
Camrose County,2016-05,5,2016,101.32
Camrose County,2016-06,6,2016,75.52
Camrose County,2016-07,7,2016,109.05
Camrose County,2016-08,8,2016,55.37
Camrose County,2016-09,9,2016,24.08
Camrose County,2016-10,10,2016,35.12
Camrose County,2016-11,11,2016,20.84
Camrose County,2016-12,12,2016,7.78
Camrose County,2017-01,1,2017,7.35
Camrose County,2017-02,2,2017,12.26
Camrose County,2017-03,3,2017,18.63
Camrose County,2017-04,4,2017,53.46
Camrose County,2017-05,5,2017,49.15
Camrose County,2017-06,6,2017,86.61
Camrose County,2017-07,7,2017,48.43
Camrose County,2017-08,8,2017,42.23
Camrose County,2017-09,9,2017,47.47
Camrose County,2017-10,10,2017,29.59
Camrose County,2017-11,11,2017,15.66
Camrose County,2017-12,12,2017,2.63
Camrose County,2018-01,1,2018,9.1
Camrose County,2018-02,2,2018,10.36
Camrose County,2018-03,3,2018,19.08
Camrose County,2018-04,4,2018,10.62
Camrose County,2018-05,5,2018,28.32
Camrose County,2018-06,6,2018,43.21
Camrose County,2018-07,7,2018,62.1
Camrose County,2018-08,8,2018,24.12
Camrose County,2018-09,9,2018,57.06
Camrose County,2018-10,10,2018,16.61
Camrose County,2018-11,11,2018,18.32
Camrose County,2018-12,12,2018,15.8
Camrose County,2019-01,1,2019,7.99
Camrose County,2019-02,2,2019,14.52
Camrose County,2019-03,3,2019,3.8
Camrose County,2019-04,4,2019,4.35
Camrose County,2019-05,5,2019,28.15
Camrose County,2019-06,6,2019,105.2
Camrose County,2019-07,7,2019,127.2
Camrose County,2019-08,8,2019,59.65
Camrose County,2019-09,9,2019,44.61
Camrose County,2019-10,10,2019,13.18
Camrose County,2019-11,11,2019,17.89
Camrose County,2019-12,12,2019,10.26
Camrose County,2020-01,1,2020,12.47
Camrose County,2020-02,2,2020,13.51
Camrose County,2020-03,3,2020,15.76
Camrose County,2020-04,4,2020,4.95
Camrose County,2020-05,5,2020,92.09
Camrose County,2020-06,6,2020,99.15
Camrose County,2020-07,7,2020,100.1
Camrose County,2020-08,8,2020,92.79
Camrose County,2020-09,9,2020,10
Camrose County,2020-10,10,2020,9.62
Camrose County,2020-11,11,2020,20.22
Camrose County,2020-12,12,2020,1.94
Camrose County,2021-01,1,2021,3.57
Camrose County,2021-02,2,2021,4.65
Camrose County,2021-03,3,2021,2.29
Camrose County,2021-04,4,2021,10.87
Camrose County,2021-05,5,2021,85.64
Camrose County,2021-06,6,2021,44.05
Camrose County,2021-07,7,2021,54.28
Camrose County,2021-08,8,2021,46.41
Camrose County,2021-09,9,2021,22.74
Camrose County,2021-10,10,2021,14.78
Camrose County,2021-11,11,2021,5.28
Camrose County,2021-12,12,2021,17.66
Camrose County,2022-01,1,2022,15.36
Camrose County,2022-02,2,2022,8.97
Camrose County,2022-03,3,2022,18.99
Camrose County,2022-04,4,2022,20.73
Camrose County,2022-05,5,2022,29.03
Camrose County,2022-06,6,2022,140.29
Camrose County,2022-07,7,2022,74.69
Camrose County,2022-08,8,2022,21.91
Camrose County,2022-09,9,2022,8.87
Camrose County,2022-10,10,2022,7.86
Camrose County,2022-11,11,2022,17.45
Camrose County,2022-12,12,2022,12.05
Camrose County,2023-01,1,2023,3.26
Camrose County,2023-02,2,2023,4.45
Camrose County,2023-03,3,2023,2.19
Camrose County,2023-04,4,2023,27.9
Camrose County,2023-05,5,2023,25.26
Camrose County,2023-06,6,2023,100.49
Camrose County,2023-07,7,2023,100.25
Camrose County,2023-08,8,2023,56.75
Camrose County,2023-09,9,2023,27.29
Camrose County,2023-10,10,2023,5.12
Camrose County,2023-11,11,2023,0.63
Camrose County,2023-12,12,2023,8.95
Camrose County,2024-01,1,2024,6.79
Camrose County,2024-02,2,2024,13.22
Camrose County,2024-03,3,2024,8.97
Camrose County,2024-04,4,2024,18.56
Camrose County,2024-05,5,2024,73.54
Camrose County,2024-06,6,2024,42.63
Cardston County,2012-01,1,2012,16.52
Cardston County,2012-02,2,2012,11.93
Cardston County,2012-03,3,2012,23.95
Cardston County,2012-04,4,2012,40.88
Cardston County,2012-05,5,2012,57.11
Cardston County,2012-06,6,2012,107.59
Cardston County,2012-07,7,2012,43.41
Cardston County,2012-08,8,2012,23.51
Cardston County,2012-09,9,2012,10.89
Cardston County,2012-10,10,2012,50.61
Cardston County,2012-11,11,2012,16.12
Cardston County,2012-12,12,2012,8.98
Cardston County,2013-01,1,2013,13.18
Cardston County,2013-02,2,2013,12.04
Cardston County,2013-03,3,2013,20.73
Cardston County,2013-04,4,2013,45.5
Cardston County,2013-05,5,2013,59.64
Cardston County,2013-06,6,2013,91.83
Cardston County,2013-07,7,2013,46.22
Cardston County,2013-08,8,2013,52.32
Cardston County,2013-09,9,2013,48.86
Cardston County,2013-10,10,2013,26.24
Cardston County,2013-11,11,2013,17.89
Cardston County,2013-12,12,2013,24.66
Cardston County,2014-01,1,2014,26.99
Cardston County,2014-02,2,2014,13.52
Cardston County,2014-03,3,2014,26.66
Cardston County,2014-04,4,2014,35.88
Cardston County,2014-05,5,2014,39.99
Cardston County,2014-06,6,2014,193.68
Cardston County,2014-07,7,2014,20.03
Cardston County,2014-08,8,2014,73.04
Cardston County,2014-09,9,2014,50.33
Cardston County,2014-10,10,2014,22.14
Cardston County,2014-11,11,2014,46.34
Cardston County,2014-12,12,2014,33.77
Cardston County,2015-01,1,2015,16.46
Cardston County,2015-02,2,2015,16.43
Cardston County,2015-03,3,2015,36.93
Cardston County,2015-04,4,2015,21.83
Cardston County,2015-05,5,2015,59.57
Cardston County,2015-06,6,2015,32.98
Cardston County,2015-07,7,2015,61.92
Cardston County,2015-08,8,2015,24.63
Cardston County,2015-09,9,2015,58.5
Cardston County,2015-10,10,2015,21.57
Cardston County,2015-11,11,2015,34.04
Cardston County,2015-12,12,2015,23.47
Cardston County,2016-01,1,2016,23.18
Cardston County,2016-02,2,2016,7.16
Cardston County,2016-03,3,2016,29.97
Cardston County,2016-04,4,2016,26.8
Cardston County,2016-05,5,2016,101.37
Cardston County,2016-06,6,2016,33.27
Cardston County,2016-07,7,2016,72.86
Cardston County,2016-08,8,2016,52.91
Cardston County,2016-09,9,2016,51.33
Cardston County,2016-10,10,2016,43.92
Cardston County,2016-11,11,2016,15.8
Cardston County,2016-12,12,2016,29.31
Cardston County,2017-01,1,2017,19.15
Cardston County,2017-02,2,2017,42.42
Cardston County,2017-03,3,2017,25.82
Cardston County,2017-04,4,2017,56.89
Cardston County,2017-05,5,2017,68.06
Cardston County,2017-06,6,2017,71.59
Cardston County,2017-07,7,2017,17.37
Cardston County,2017-08,8,2017,12.04
Cardston County,2017-09,9,2017,13.98
Cardston County,2017-10,10,2017,50.4
Cardston County,2017-11,11,2017,33.5
Cardston County,2017-12,12,2017,42.5
Cardston County,2018-01,1,2018,12.9
Cardston County,2018-02,2,2018,38.4
Cardston County,2018-03,3,2018,28.76
Cardston County,2018-04,4,2018,38.99
Cardston County,2018-05,5,2018,43.12
Cardston County,2018-06,6,2018,66.02
Cardston County,2018-07,7,2018,27.08
Cardston County,2018-08,8,2018,45.45
Cardston County,2018-09,9,2018,33.3
Cardston County,2018-10,10,2018,35.77
Cardston County,2018-11,11,2018,27.64
Cardston County,2018-12,12,2018,23.52
Cardston County,2019-01,1,2019,18.59
Cardston County,2019-02,2,2019,26.91
Cardston County,2019-03,3,2019,12.35
Cardston County,2019-04,4,2019,24.86
Cardston County,2019-05,5,2019,83.02
Cardston County,2019-06,6,2019,41.29
Cardston County,2019-07,7,2019,28.45
Cardston County,2019-08,8,2019,40.12
Cardston County,2019-09,9,2019,74.88
Cardston County,2019-10,10,2019,29.57
Cardston County,2019-11,11,2019,39.32
Cardston County,2019-12,12,2019,8.01
Cardston County,2020-01,1,2020,8.3
Cardston County,2020-02,2,2020,17.66
Cardston County,2020-03,3,2020,25.23
Cardston County,2020-04,4,2020,30.27
Cardston County,2020-05,5,2020,67.23
Cardston County,2020-06,6,2020,133.95
Cardston County,2020-07,7,2020,15.33
Cardston County,2020-08,8,2020,6.68
Cardston County,2020-09,9,2020,26.69
Cardston County,2020-10,10,2020,32.06
Cardston County,2020-11,11,2020,36.46
Cardston County,2020-12,12,2020,18.08
Cardston County,2021-01,1,2021,3.43
Cardston County,2021-02,2,2021,18.47
Cardston County,2021-03,3,2021,14.41
Cardston County,2021-04,4,2021,30.35
Cardston County,2021-05,5,2021,59.29
Cardston County,2021-06,6,2021,27.17
Cardston County,2021-07,7,2021,27.27
Cardston County,2021-08,8,2021,65.79
Cardston County,2021-09,9,2021,11.76
Cardston County,2021-10,10,2021,33.9
Cardston County,2021-11,11,2021,4.86
Cardston County,2021-12,12,2021,18.65
Cardston County,2022-01,1,2022,15.45
Cardston County,2022-02,2,2022,13.7
Cardston County,2022-03,3,2022,17.77
Cardston County,2022-04,4,2022,15.79
Cardston County,2022-05,5,2022,26.81
Cardston County,2022-06,6,2022,118.51
Cardston County,2022-07,7,2022,48.73
Cardston County,2022-08,8,2022,55.29
Cardston County,2022-09,9,2022,27.59
Cardston County,2022-10,10,2022,36.02
Cardston County,2022-11,11,2022,27.62
Cardston County,2022-12,12,2022,22.14
Cardston County,2023-01,1,2023,9.61
Cardston County,2023-02,2,2023,14.39
Cardston County,2023-03,3,2023,13.97
Cardston County,2023-04,4,2023,20.91
Cardston County,2023-05,5,2023,33.39
Cardston County,2023-06,6,2023,47.08
Cardston County,2023-07,7,2023,26.7
Cardston County,2023-08,8,2023,46.48
Cardston County,2023-09,9,2023,32.53
Cardston County,2023-10,10,2023,28.13
Cardston County,2023-11,11,2023,13.46
Cardston County,2023-12,12,2023,10.31
Cardston County,2024-01,1,2024,19.71
Cardston County,2024-02,2,2024,36.27
Cardston County,2024-03,3,2024,24.09
Cardston County,2024-04,4,2024,33.61
Cardston County,2024-05,5,2024,100.72
Cardston County,2024-06,6,2024,50.27
Clear Hills County,2012-01,1,2012,40.01
Clear Hills County,2012-02,2,2012,6.96
Clear Hills County,2012-03,3,2012,19.16
Clear Hills County,2012-04,4,2012,35.22
Clear Hills County,2012-05,5,2012,32.93
Clear Hills County,2012-06,6,2012,82.97
Clear Hills County,2012-07,7,2012,48.47
Clear Hills County,2012-08,8,2012,26.8
Clear Hills County,2012-09,9,2012,14.06
Clear Hills County,2012-10,10,2012,86.4
Clear Hills County,2012-11,11,2012,27.48
Clear Hills County,2012-12,12,2012,32.52
Clear Hills County,2013-01,1,2013,33.46
Clear Hills County,2013-02,2,2013,15.1
Clear Hills County,2013-03,3,2013,19.85
Clear Hills County,2013-04,4,2013,36.25
Clear Hills County,2013-05,5,2013,25.09
Clear Hills County,2013-06,6,2013,91.41
Clear Hills County,2013-07,7,2013,85.78
Clear Hills County,2013-08,8,2013,54.13
Clear Hills County,2013-09,9,2013,36.19
Clear Hills County,2013-10,10,2013,16.45
Clear Hills County,2013-11,11,2013,18.07
Clear Hills County,2013-12,12,2013,85.2
Clear Hills County,2014-01,1,2014,9.64
Clear Hills County,2014-02,2,2014,14.06
Clear Hills County,2014-03,3,2014,21.98
Clear Hills County,2014-04,4,2014,52.21
Clear Hills County,2014-05,5,2014,22.92
Clear Hills County,2014-06,6,2014,53.58
Clear Hills County,2014-07,7,2014,72.47
Clear Hills County,2014-08,8,2014,19.29
Clear Hills County,2014-09,9,2014,45.21
Clear Hills County,2014-10,10,2014,43.5
Clear Hills County,2014-11,11,2014,30.3
Clear Hills County,2014-12,12,2014,18.78
Clear Hills County,2015-01,1,2015,23.99
Clear Hills County,2015-02,2,2015,24.95
Clear Hills County,2015-03,3,2015,39.7
Clear Hills County,2015-04,4,2015,28.73
Clear Hills County,2015-05,5,2015,27.59
Clear Hills County,2015-06,6,2015,47.9
Clear Hills County,2015-07,7,2015,48.82
Clear Hills County,2015-08,8,2015,60.95
Clear Hills County,2015-09,9,2015,43.58
Clear Hills County,2015-10,10,2015,22.87
Clear Hills County,2015-11,11,2015,11.68
Clear Hills County,2015-12,12,2015,7.78
Clear Hills County,2016-01,1,2016,18.33
Clear Hills County,2016-02,2,2016,19.28
Clear Hills County,2016-03,3,2016,21.55
Clear Hills County,2016-04,4,2016,11.24
Clear Hills County,2016-05,5,2016,74.2
Clear Hills County,2016-06,6,2016,125.43
Clear Hills County,2016-07,7,2016,91.67
Clear Hills County,2016-08,8,2016,108.82
Clear Hills County,2016-09,9,2016,56.16
Clear Hills County,2016-10,10,2016,56.61
Clear Hills County,2016-11,11,2016,16.91
Clear Hills County,2016-12,12,2016,16.63
Clear Hills County,2017-01,1,2017,19.95
Clear Hills County,2017-02,2,2017,13.22
Clear Hills County,2017-03,3,2017,16.94
Clear Hills County,2017-04,4,2017,37
Clear Hills County,2017-05,5,2017,57.26
Clear Hills County,2017-06,6,2017,76.58
Clear Hills County,2017-07,7,2017,68.2
Clear Hills County,2017-08,8,2017,45.84
Clear Hills County,2017-09,9,2017,22.93
Clear Hills County,2017-10,10,2017,40.15
Clear Hills County,2017-11,11,2017,40.56
Clear Hills County,2017-12,12,2017,4.22
Clear Hills County,2018-01,1,2018,24.76
Clear Hills County,2018-02,2,2018,22.23
Clear Hills County,2018-03,3,2018,35.71
Clear Hills County,2018-04,4,2018,18.91
Clear Hills County,2018-05,5,2018,9.78
Clear Hills County,2018-06,6,2018,114.75
Clear Hills County,2018-07,7,2018,78.29
Clear Hills County,2018-08,8,2018,37.86
Clear Hills County,2018-09,9,2018,51.77
Clear Hills County,2018-10,10,2018,8.23
Clear Hills County,2018-11,11,2018,29.4
Clear Hills County,2018-12,12,2018,21.83
Clear Hills County,2019-01,1,2019,18.98
Clear Hills County,2019-02,2,2019,16.39
Clear Hills County,2019-03,3,2019,0.31
Clear Hills County,2019-04,4,2019,13.39
Clear Hills County,2019-05,5,2019,10.41
Clear Hills County,2019-06,6,2019,68.12
Clear Hills County,2019-07,7,2019,125.81
Clear Hills County,2019-08,8,2019,72.45
Clear Hills County,2019-09,9,2019,57.84
Clear Hills County,2019-10,10,2019,30.21
Clear Hills County,2019-11,11,2019,28.38
Clear Hills County,2019-12,12,2019,9.43
Clear Hills County,2020-01,1,2020,20.34
Clear Hills County,2020-02,2,2020,23.97
Clear Hills County,2020-03,3,2020,23.23
Clear Hills County,2020-04,4,2020,6.36
Clear Hills County,2020-05,5,2020,48.92
Clear Hills County,2020-06,6,2020,101
Clear Hills County,2020-07,7,2020,143.29
Clear Hills County,2020-08,8,2020,51.27
Clear Hills County,2020-09,9,2020,21.57
Clear Hills County,2020-10,10,2020,34.27
Clear Hills County,2020-11,11,2020,28.11
Clear Hills County,2020-12,12,2020,23.83
Clear Hills County,2021-01,1,2021,19.13
Clear Hills County,2021-02,2,2021,16.7
Clear Hills County,2021-03,3,2021,23.26
Clear Hills County,2021-04,4,2021,22.31
Clear Hills County,2021-05,5,2021,17.9
Clear Hills County,2021-06,6,2021,68.77
Clear Hills County,2021-07,7,2021,38.66
Clear Hills County,2021-08,8,2021,55.53
Clear Hills County,2021-09,9,2021,34.92
Clear Hills County,2021-10,10,2021,17.32
Clear Hills County,2021-11,11,2021,44.85
Clear Hills County,2021-12,12,2021,14.04
Clear Hills County,2022-01,1,2022,33.85
Clear Hills County,2022-02,2,2022,32.08
Clear Hills County,2022-03,3,2022,15.51
Clear Hills County,2022-04,4,2022,58.32
Clear Hills County,2022-05,5,2022,121.67
Clear Hills County,2022-06,6,2022,85.88
Clear Hills County,2022-07,7,2022,41.23
Clear Hills County,2022-08,8,2022,70.41
Clear Hills County,2022-09,9,2022,12.99
Clear Hills County,2022-10,10,2022,17.43
Clear Hills County,2022-11,11,2022,22.99
Clear Hills County,2022-12,12,2022,38.76
Clear Hills County,2023-01,1,2023,17.22
Clear Hills County,2023-02,2,2023,14.88
Clear Hills County,2023-03,3,2023,8.39
Clear Hills County,2023-04,4,2023,20.75
Clear Hills County,2023-05,5,2023,24.01
Clear Hills County,2023-06,6,2023,31.72
Clear Hills County,2023-07,7,2023,91.99
Clear Hills County,2023-08,8,2023,66.83
Clear Hills County,2023-09,9,2023,14.82
Clear Hills County,2023-10,10,2023,18.4
Clear Hills County,2023-11,11,2023,18.05
Clear Hills County,2023-12,12,2023,6.17
Clear Hills County,2024-01,1,2024,13.94
Clear Hills County,2024-02,2,2024,9.06
Clear Hills County,2024-03,3,2024,4.98
Clear Hills County,2024-04,4,2024,24.93
Clear Hills County,2024-05,5,2024,33.22
Clear Hills County,2024-06,6,2024,98.38
Clearwater County,2012-01,1,2012,13.68
Clearwater County,2012-02,2,2012,11.01
Clearwater County,2012-03,3,2012,34.42
